borough_join,year,check_in,income,bu,bur,br,kinder,dist,train,unempl,pop_density,greenery,average_b_waw,TERYT,borough,county
wiazowna,2014,156,1.030921894,0,0,1,41.54549231,20.18,0,0.044,1.178515472,32.7,0.033517689,1417082,Wiązowna,otwocki
wiazowna,2015,104,1.034840279,0,0,1,65.34346157,20.18,0,0.039,1.198883666,32.7,0.019240478,1417082,Wiązowna,otwocki
wiazowna,2016,83,1.130460689,0,0,1,64.23638991,20.18,0,0.034,1.219545633,32.7,0.019427728,1417082,Wiązowna,otwocki
wiazowna,2017,126,1.261863591,0,0,1,63.0268652,20.18,0,0.026,1.242949471,32.7,0.023075862,1417082,Wiązowna,otwocki
wiazowna,2018,130,1.22094723,0,0,1,77.75445144,20.18,0,0.024,1.259400705,33.2,0.031617247,1417082,Wiązowna,otwocki
wiazowna,2019,192,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1417082,Wiązowna,otwocki
wieliszew,2008,85,0.73388575,0,0,1,37.92907263,24.79,1,0.029,0.994061646,9.5,0.046528481,1408052,Wieliszew,legionowski
wieliszew,2009,100,0.687266164,0,0,1,36.84598379,24.79,1,0.045,1.023282119,10.9,0.062333748,1408052,Wieliszew,legionowski
wieliszew,2010,121,0.640116722,0,0,1,35.37944454,24.79,1,0.051,1.065698935,10.9,0.088042028,1408052,Wieliszew,legionowski
wieliszew,2011,140,0.68139521,0,0,1,34.45305771,24.79,1,0.059,1.094353851,41.7,0.109535381,1408052,Wieliszew,legionowski
wieliszew,2012,126,0.719351322,0,0,1,33.63605785,24.79,1,0.071,1.120935055,41.7,0.057305798,1408052,Wieliszew,legionowski
wieliszew,2013,141,0.734471834,0,0,1,32.93536435,24.79,1,0.078,1.144782732,44.54,0.044259403,1408052,Wieliszew,legionowski
wieliszew,2014,132,0.768364907,0,0,1,32.25806452,24.79,1,0.068,1.168818927,44.54,0.153743386,1408052,Wieliszew,legionowski
wieliszew,2015,148,0.745161125,0,0,1,31.45643284,24.79,1,0.057,1.198604958,16.06,0.200224534,1408052,Wieliszew,legionowski
wieliszew,2016,135,0.786580291,0,0,1,30.41593795,24.79,1,0.05,1.23960788,15.86,0.198304415,1408052,Wieliszew,legionowski
wieliszew,2017,154,0.832348517,0,0,1,36.83783983,24.79,1,0.038,1.279385427,15.86,0.236438572,1408052,Wieliszew,legionowski
wieliszew,2018,202,0.824986061,0,0,1,42.09049456,24.79,1,0.036,1.343670468,19.02,0.256406337,1408052,Wieliszew,legionowski
wieliszew,2019,307,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1408052,Wieliszew,legionowski
wolomin,2008,118,0.635107902,0,1,0,19.89297579,19.9,1,0.048,8.152611093,78.3,0.593118906,1434123,Wołomin,wołomiński
wolomin,2009,130,0.681088748,0,1,0,23.73934202,19.9,1,0.07,8.198021408,85.3,0.590577126,1434123,Wołomin,wołomiński
wolomin,2010,175,0.729207247,0,1,0,25.44479458,19.9,1,0.072,8.285922802,85.3,0.251735479,1434123,Wołomin,wołomiński
wolomin,2011,150,0.770037548,0,1,0,25.29921183,19.9,1,0.073,8.333603633,96.7,0.208231911,1434123,Wołomin,wołomiński
wolomin,2012,114,0.801709507,0,1,0,29.13526533,19.9,1,0.09,8.349659423,96.7,0.181921989,1434123,Wołomin,wołomiński
wolomin,2013,128,0.816759184,0,1,0,34.83578797,19.9,1,0.097,8.379987026,96.2,0.145367831,1434123,Wołomin,wołomiński
wolomin,2014,95,0.750948265,0,1,0,36.77253285,19.9,1,0.091,8.379662666,96.2,0.216539443,1434123,Wołomin,wołomiński
wolomin,2015,107,0.752097398,0,1,0,44.47968439,19.9,1,0.081,8.386149854,96.76,0.195744887,1434123,Wołomin,wołomiński
wolomin,2016,128,0.761627904,0,1,0,50.21825627,19.9,1,0.074,8.396691534,98.58,0.171817809,1434123,Wołomin,wołomiński
wolomin,2017,92,0.734275885,0,1,0,52.0984081,19.9,1,0.057,8.404962699,98.85,0.245292351,1434123,Wołomin,wołomiński
wolomin,2018,118,0.684875987,0,1,0,52.0141016,19.9,1,0.048,8.418585793,107.13,0.253105551,1434123,Wołomin,wołomiński
wolomin,2019,124,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1434123,Wołomin,wołomiński
zabiawola,2008,66,0.74746906,0,0,1,29.68680422,31.08,0,0.022,0.639002182,35.1,0.016502392,1434041,Żabia Wola,grodziski
zabiawola,2009,105,0.81950679,0,0,1,28.65740077,31.08,0,0.039,0.6619558,32.3,0.015796224,1434041,Żabia Wola,grodziski
zabiawola,2010,107,0.894599358,0,0,1,27.18129927,31.08,0,0.034,0.697903822,32.3,0.018373054,1434041,Żabia Wola,grodziski
zabiawola,2011,90,0.792659487,0,0,1,26.62052442,31.08,0,0.039,0.71260552,34.1,0.01627318,1434041,Żabia Wola,grodziski
zabiawola,2012,94,0.796897792,0,0,1,26.04166667,31.08,0,0.041,0.728445414,34.1,0.012059868,1434041,Żabia Wola,grodziski
zabiawola,2013,97,0.851088242,0,0,1,25.29084471,31.08,0,0.04,0.750071137,31.56,0.011379852,1434041,Żabia Wola,grodziski
zabiawola,2014,100,0.859191124,0,0,1,24.71882338,31.08,0,0.038,0.767428626,31.56,0.014953334,1434041,Żabia Wola,grodziski
zabiawola,2015,46,0.854497164,0,0,1,36.37686431,31.08,0,0.034,0.782225173,33.26,0.014633092,1434041,Żabia Wola,grodziski
zabiawola,2016,52,0.963683453,0,0,1,35.69303986,31.08,0,0.03,0.79721142,36.08,0.014392453,1434041,Żabia Wola,grodziski
zabiawola,2017,46,0.929943546,0,0,1,35.12469266,31.08,0,0.022,0.810110974,36.08,0.023545891,1434041,Żabia Wola,grodziski
zabiawola,2018,66,0.850068679,0,0,1,34.43130954,31.08,0,0.023,0.826425116,31.7,0.050491244,1434041,Żabia Wola,grodziski
zabiawola,2019,111,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,1434041,Żabia Wola,grodziski
zabki,2008,462,0.922975808,1,0,0,41.63670086,9.07,1,0.025,24.06102004,45.2,0.544329822,1434031,Ząbki,wołomiński
zabki,2009,389,0.96938507,1,0,0,43.48771472,9.07,1,0.038,25.13114754,50.4,0.557350516,1434031,Ząbki,wołomiński
zabki,2010,497,1.018286992,1,0,0,45.49112923,9.07,1,0.04,26.02641166,50.4,0.582369745,1434031,Ząbki,wołomiński
zabki,2011,497,1.015343556,1,0,0,47.19366257,9.07,1,0.042,27.01730419,65.4,0.570027292,1434031,Ząbki,wołomiński
zabki,2012,478,1.016359892,1,0,0,48.57670261,9.07,1,0.051,28.12295082,65.4,0.399619639,1434031,Ząbki,wołomiński
zabki,2013,465,1.052899442,1,0,0,53.31827876,9.07,1,0.057,29.03825137,65.52,0.383562207,1434031,Ząbki,wołomiński
zabki,2014,441,0.976245281,1,0,0,57.84922665,9.07,1,0.049,29.91256831,65.52,0.461716592,1434031,Ząbki,wołomiński
zabki,2015,407,0.973607423,1,0,0,65.05411319,9.07,1,0.038,30.7996357,61.62,0.429983765,1434031,Ząbki,wołomiński
zabki,2016,374,0.962322132,1,0,0,60.3725851,9.07,1,0.036,31.67941712,182.98,0.439379334,1434031,Ząbki,wołomiński
zabki,2017,459,0.959904244,1,0,0,64.29969248,9.07,1,0.026,32.57741348,182.98,0.512430251,1434031,Ząbki,wołomiński
zabki,2018,473,0.919134323,1,0,0,57.21135509,9.07,1,0.024,33.4298725,66.2,0.585539341,1434031,Ząbki,wołomiński
zabki,2019,492,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1434031,Ząbki,wołomiński
zakroczym,2008,10,0.361326737,0,1,0,15.97699313,35.76,0,0.038,0.872942817,10.1,0.045530789,1405062,Zakroczym,nowodworski
zakroczym,2009,0,0.400623587,0,1,0,16.11863314,35.76,0,0.069,0.865271967,10.1,0.071441196,1405062,Zakroczym,nowodworski
zakroczym,2010,12,0.441531694,0,1,0,15.93371574,35.76,0,0.075,0.875313808,10.1,0.043559089,1405062,Zakroczym,nowodworski
zakroczym,2011,0,0.417313614,0,1,0,15.99232368,35.76,0,0.09,0.872105997,10.1,0.18393746,1405062,Zakroczym,nowodworski
zakroczym,2012,6,0.531015625,0,1,0,16.1394448,35.76,0,0.098,0.864156206,10.1,0.098192401,1405062,Zakroczym,nowodworski
zakroczym,2013,0,0.444606697,0,1,0,32.24246332,35.76,0,0.092,0.865132497,10.1,0.142431408,1405062,Zakroczym,nowodworski
zakroczym,2014,0,0.471467138,0,1,0,32.35198965,35.76,0,0.095,0.862203626,10.1,0.041322276,1405062,Zakroczym,nowodworski
zakroczym,2015,4,0.437102097,0,1,0,32.44646334,35.76,0,0.075,0.859693166,10.1,0.301123947,1405062,Zakroczym,nowodworski
zakroczym,2016,7,0.45764348,0,1,0,32.65839321,35.76,0,0.065,0.854114365,10.26,0.151771799,1405062,Zakroczym,nowodworski
zakroczym,2017,4,0.453003177,0,1,0,32.72786778,35.76,0,0.056,0.852301255,10.26,0.185907468,1405062,Zakroczym,nowodworski
zakroczym,2018,3,0.427651734,0,1,0,32.88391976,35.76,0,0.048,0.848256625,10.1,0.010533217,1405062,Zakroczym,nowodworski
zakroczym,2019,3,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1405062,Zakroczym,nowodworski
zielonka,2008,81,1.377698797,1,0,0,40.36443317,12.93,1,0.031,2.181932562,6.9,0.027136341,1414063,Zielonka,wołomiński
zielonka,2009,77,1.301548949,1,0,0,40.19292605,12.93,1,0.051,2.19124308,6.3,0.365348577,1414063,Zielonka,wołomiński
zielonka,2010,86,1.224746291,1,0,0,40.19292605,12.93,1,0.05,2.19124308,6.3,0.063433558,1414063,Zielonka,wołomiński
zielonka,2011,86,1.149312713,1,0,0,40.14682267,12.93,1,0.053,2.193759436,6.3,0.392861247,1414063,Zielonka,wołomiński
zielonka,2012,128,1.180277636,1,0,0,40.24376222,12.93,1,0.064,2.188475088,6.3,0.162112489,1414063,Zielonka,wołomiński
zielonka,2013,81,1.130415111,1,0,0,34.48672261,12.93,1,0.072,2.188978359,8.1,0.29943195,1414063,Zielonka,wołomiński
zielonka,2014,86,1.090263839,1,0,0,34.36622945,12.93,1,0.072,2.196653246,8.1,0.31943661,1414063,Zielonka,wołomiński
zielonka,2015,92,1.088352253,1,0,0,34.30924062,12.93,1,0.058,2.200301963,6.34,0.351994127,1414063,Zielonka,wołomiński
zielonka,2016,77,1.118502725,1,0,0,34.28767358,12.93,1,0.054,2.201685959,9.1,0.299511522,1414063,Zielonka,wołomiński
zielonka,2017,89,1.143695978,1,0,0,34.20947602,12.93,1,0.038,2.206718671,9.96,0.397068858,1414063,Zielonka,wołomiński
zielonka,2018,93,1.058410909,1,0,0,34.11222923,12.93,1,0.037,2.213009562,9.5,0.458546221,1414063,Zielonka,wołomiński
zielonka,2019,105,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1414063,Zielonka,wołomiński
